"","climate_PC1","climate_PC2","climate_PC3","climate_PC4"
"1",1.9468669519257,3.11751065875294,5.96746600744356,-5.48657770287817
"2",2.2830417903905,1.24528711102756,0.382908564577214,0.269670756875574
"3",2.25046942836036,2.03144189876506,0.547828780087187,0.384389435548051
"4",1.73743540171999,1.99771239537579,0.0303158612444462,0.268319918754126
"5",1.71569280207847,0.929053174965378,-0.496257798042794,0.0433441371450643
"6",1.27903361669588,1.83522497910658,0.0234714340329687,0.484943925255473
"7",2.0619804555054,0.232979952346861,-0.846516169664591,-0.509285703428465
"8",2.45159549998309,2.57864457949142,1.10063846550543,0.529835223424811
"9",2.50181606770781,2.90069083661154,2.6584347992778,-0.842056047002343
"10",1.9306153653975,3.27959665603354,2.22898967948943,-1.02049589407266
"11",2.12438059830924,0.325793994621589,-0.0043405266135717,0.334886029256169
"12",2.00679721493877,2.13331838123467,0.341744646440493,0.262165300302923
"13",2.09785983994329,1.14975733546467,0.126157061702003,0.158354405225419
"14",1.79237710886291,0.959584517581311,-0.614494356506732,0.0715478887827962
"15",1.84564990738543,0.882001324641296,0.282344311690342,0.518397702491698
"16",2.44879284633423,2.34910510682849,0.839749744793677,0.482770139744467
"17",2.33099032037858,2.79754125928894,0.854689574570841,0.504794545829646
"18",2.05340356335633,3.10230410057473,1.60465162880196,0.838342966351356
"19",1.56546101569301,2.8854971429469,1.2002970383674,1.61409730117496
"20",2.08268003650435,2.07395254415289,0.337432139870157,0.369534845829991
"21",1.83311205700397,0.512372102999225,-0.19939154848875,0.0317211045167122
"22",1.03853585057466,1.23780451349499,0.6692428143859,0.441210396495153
"23",1.74832026230533,0.0797632655408096,-0.460578300536338,-0.066019113815092
"24",2.27134740529637,-0.704078054172616,-0.160300097865671,0.0582077908832834
"25",1.8985679494731,-0.398601588965717,-0.170117634750297,0.199355652163838
"26",0.871051227131521,2.34534788264214,-1.04879015120382,0.144867732275366
"27",0.358051969842906,1.58530816752588,-1.64684053284586,-0.117436743942937
"28",-1.48139251854142,0.573810683224422,-0.6694041367673,0.198157594601798
"29",0.358051969842906,1.58530816752588,-1.64684053284586,-0.117436743942937
"30",1.24728705573696,0.774956665418622,-1.05709222004339,-0.0496261472173762
"31",1.64366531122901,0.865803103219043,-0.573419544253704,0.168121725392371
"32",1.84008073628733,-0.343537078394986,-0.466493702739335,0.072331058995933
"33",0.817750930625227,2.61622558407009,0.625483721178082,-0.186699083503021
"34",1.01345343020021,2.2250323844647,-0.824999241669632,0.147970712999902
"35",1.04967191669375,2.40306744804059,-0.714609910796621,0.149904344613978
"36",1.03419458195277,2.87127794368232,-0.579770097763921,0.21825115246714
"37",1.52563055237972,-0.542924714299921,-0.726975229742498,-0.115948075568735
"38",-0.700986763222799,2.4858149165016,-2.38980589287583,-0.24122897953541
"39",0.770033288817498,3.30033862709907,-0.7289919192076,0.13425091179449
"40",0.705977603532032,0.862998694388568,-1.39134002822131,-0.114780538019932
"41",1.63625192934345,1.48110381085781,-0.421279468363708,0.163845682532177
"42",1.69542335439988,1.7809488316577,-0.197910297462122,0.278793071347942
"43",1.95352753072793,3.26093745840604,0.632923173731002,0.473522240788481
"44",1.2685490441132,2.24615132909939,-0.176628764707171,-0.000858597141276715
"45",1.1775745013958,0.234044093249978,-0.972062695762866,-0.0814848106982528
"46",-0.731545580101873,1.1820798552895,-2.2551456786452,-0.161236288254481
"47",1.71752857518133,-0.620246662609338,-0.597093139114597,-0.112021579176099
"48",1.52042287859103,-1.01888261622728,-0.317632553698636,0.0505400402269527
"49",1.88543960547264,-0.29345827459874,0.422587412739323,0.551319525368398
"50",1.84143272569776,-1.20465539254773,-0.391468868849563,-0.135100221127803
"51",2.57113447384203,-0.831809506370162,1.43471002767006,2.58158784595873
"52",2.40893422369348,-0.82245866216893,-0.0418708299781766,0.0369381053155889
"53",2.50163370111544,0.519262143912244,0.0320599300586453,0.282398996856421
"54",-2.44007242559957,-0.380419145296844,1.43742694284331,0.883233292146254
"55",1.25516696344353,2.25794172566231,-0.233768096934506,0.0506050709439965
"56",0.487596295338057,3.32874267958007,-0.995795249210517,0.00228518898181471
"57",1.37481110254444,2.84775836355073,-0.153030044973246,0.250549138731703
"58",1.16512648979068,2.84101227116128,-0.228461113435967,1.17255759473334
"59",1.47066363438636,0.790313689643311,-0.618806684283901,0.0111601524124956
"60",0.864743315612452,-0.583590544271842,-1.02989839178792,-0.142278655473418
"61",0.864743315612452,-0.583590544271842,-1.02989839178792,-0.142278655473418
"62",0.508019212562404,-1.53229387041593,-1.01431479841128,-0.16634332614984
"63",0.77571105648729,-1.57069944445458,-1.15148590851189,-0.25809170164006
"64",-0.0418208795511406,-1.67965834920629,-1.08189079413159,-0.186153759423539
"65",1.29192311853338,-1.38788304691012,-0.648963402370198,-0.15061212231858
"66",1.16402929920163,-1.83235818975007,-0.0276387345332354,0.102275051921166
"67",0.777706771649978,-1.82254917105959,-0.294592224535217,-0.0454481981532013
"68",-7.23203124179151,0.180127835128236,3.55658664496817,1.11127816896376
"69",-7.23203124179151,0.180127835128236,3.55658664496817,1.11127816896376
"70",-2.55725011008293,-1.11911688499242,2.23401843013421,-0.0120723439976272
"71",-1.09178448489552,-1.99435235066071,-1.38835387622355,-0.168233375440971
"72",-2.19083180581893,-0.723925104162372,-0.810251914857083,0.18567861184873
"73",0.440284173299597,-1.41124059229442,-0.491063690376578,-0.0852308977718755
"74",0.781045661742193,-1.83451481575904,0.301013850306278,0.591122768200173
"75",1.86317572820369,-1.7559910249803,-0.312537477350962,0.000970424324984162
"76",1.233332655859,-2.03608767831121,-0.11717867690664,0.321265604390497
"77",1.26749620733311,-0.499116592301445,0.1182632550812,0.520442134665905
"78",1.05689871985276,-1.88987453141515,-0.548199492187698,-0.0177683491836771
"79",1.08748125932881,-1.91157664751861,-0.599309141471087,0.0177598630327908
"80",1.08748125932881,-1.91157664751861,-0.599309141471087,0.0177598630327908
"81",1.08748125932881,-1.91157664751861,-0.599309141471087,0.0177598630327908
"82",0.606123140653957,-2.04160185862007,-0.4688900713603,0.331464993306601
"83",0.781401517971326,-1.77820529615618,-0.92551223068906,-0.0769239500683817
"84",-4.57961262212325,0.811687799032348,-3.76740771690376,-3.73135983019122
"85",-1.75148735729362,-1.41949531368392,-2.85414410333528,-2.80620169414402
"86",-1.74174239050013,-2.4074066389954,-2.18550515221826,-2.72940840263023
"87",-1.00927949237241,-1.11605957810607,-1.70921601748528,-0.177643977914911
"88",-0.347300217718863,-1.00653023333367,-1.72689591152929,-0.416410486320569
"89",0.129059887518602,-0.905333587693745,-0.117982053370205,-1.86698317631678
"90",-4.4036641145246,-0.389481408994809,1.8488631630823,0.561500548618715
"91",-6.65843826577254,0.625417745971449,2.26116973154594,1.92965070412134
"92",-8.79156763273278,3.78441377894429,-0.609064149775522,1.21551522212288
"93",-1.35047266778318,-1.03314793905992,-0.659723395857388,0.10242672480946
"94",-0.640393731259378,-1.02607930430062,-2.09814164655736,-0.563067128556062
"95",-3.93400467069417,-1.11333719031555,-1.14249476593759,0.200264573039617
"96",-1.46658752264913,-1.45052954832013,-1.03813471212442,1.60160594784289
"97",-1.73384334993548,-1.43414806742023,-1.59434612845145,-0.276449545146416
"98",-4.87873078265011,-0.905485830474757,-2.06928759888084,-2.08097611601597
"99",-3.14641266351418,-0.73371475059356,-0.973681700288439,0.340617617698131
"100",-6.03434482138313,1.40817056807953,-1.53824893704305,1.41105124842186
"101",-7.10468997865989,2.51545014157841,-1.13445888679595,1.07285167467567
"102",-3.88019736381111,0.736525702907396,-1.02903968495935,0.453910309938918
"103",-3.88019736381111,0.736525702907396,-1.02903968495935,0.453910309938918
"104",-4.4565385739894,2.25826407255534,-0.240559255246548,-1.08433171358362
"105",-1.07757153344206,0.713523719175032,-1.55761370444614,-0.55972139261197
"106",-4.77283175376832,1.25907208433482,-0.970495739669309,-0.189874517116175
"107",-2.71701178602462,0.68332791140666,0.12327923672208,1.10296401522763
"108",-3.25502292164905,-2.13403862574315,0.565391000083615,1.67413317704191
"109",1.62872937600979,-1.52727245463934,-0.215573091807036,-2.52037001820944
"110",0.738064079687192,-1.09607707789848,1.26574304581481,-1.8175177173367
"111",-0.596466000661844,-1.67707294443051,1.45517410851758,-3.83522030767187
"112",-0.00928582650792334,-0.671996844795237,3.21762180791863,-3.36002806615277
"113",-2.92492276364451,-1.44595218943833,0.614899784731821,0.586279045928161
"114",-2.07570655404974,0.320159725730793,-0.207120085707002,0.369047150286295
"115",-3.45208606363232,1.09708074194539,-0.0484279108808489,0.438790044331716
"116",-2.37613722136256,-1.05220044039431,0.294746610658528,0.585694378707656
"117",-0.0430004461841641,-1.02717659933549,-0.569211628706009,-0.0850283445121906
"118",-1.87089078599449,-1.52422805635276,0.0991251517987782,0.251201316831169
"119",1.0505858857615,-1.55706478720282,0.487380589416636,0.220138750869019
"120",0.862192197191258,-2.4174281751689,1.34169640826177,0.321803419270025
"121",0.0397670717677924,-2.11288858218311,0.632319343707765,-0.144279884847237
"122",2.80655560168123,-0.324446008917164,0.82127792025384,0.0502588263271356
"123",1.0505858857615,-1.55706478720282,0.487380589416636,0.220138750869019
"124",1.20680733477549,-1.17628073409815,0.725874152228844,-0.242301545244972
"125",1.20680733477549,-1.17628073409815,0.725874152228844,-0.242301545244972
"126",2.75456167982148,-3.50166810459427,1.17356551862778,2.12814801222211
"127",2.76525955494182,-2.52519461715773,0.557125434177251,0.245710284223119
"128",3.11644790994795,-2.85784902286569,2.16025984709859,2.39465280546667
"129",-0.302466836313042,-3.04453379752578,1.69039524921479,0.854951798598153
"130",-1.85242754136594,-2.3368423466725,1.66459174007908,0.861351333562781
"131",-6.06647776375383,-0.452872088209188,6.75126803890854,-2.70237091496836
"132",-1.00690756958872,-0.528937273733759,0.995587183728247,-0.353357538370542
"133",1.24609944238951,-2.2473900110673,0.696861524706262,0.172367481090851
"134",1.0505858857615,-1.55706478720282,0.487380589416636,0.220138750869019
"135",2.3777682559744,-3.20793719087137,1.55429579942948,2.19974712968772
"136",0.865747324761247,-1.07569412165011,-0.478198471084893,-2.68566821252472
"137",1.66296778676969,-1.30433055161155,0.517195934580172,-0.193520010917143
"138",-2.67214512481341,-2.18141584199122,0.956566451005941,1.01516217710904
